schade_id,address_id,omstandigheden,omstandigheden_code,aansprakelijkheid,aansprakelijkheid_percent,materiele_schade,lichamelijke_schade,getuigen,schade_verzekerde,schade_derde
113689175,43276880,"Geparkeerd tegenpartij aangereden door verzekerde.",574,1,0,0,0,0,0.00,0.00
113689279,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.De tgp reed achter op ons in op de autostrade.",0,3,0,0,0,0,0.00,0.00
113689688,43275188,"Tegenpartij zou op een helling hebben gestaan en was bezig met zijn gsm, waardoor hij was vergeten om te remmen en reed zo onze klant aan.",507,3,0,0,0,0,0.00,0.00
113690239,,"Klant stond geparkeerd, tegenpartij reed tegen spiegel verzekeringsnemer.",511,,0,0,0,0,0.00,0.00
113690890,,"klant stond stil, tp reed tegen spiegel.",507,3,0,0,0,0,0.00,0.00
113691218,,,0,,0,0,0,0,0.00,0.00
113691374,43303042,"Ongeval gebeurt op autosnelweg.
Meer info opgevraagd aan de klant, nog niet helemaal duidelijk.",501,1,0,0,0,0,0.00,0.00
113691632,43292153,"Klant stond stil, tegenpartij rijdt tegen spiegel verzekerde.",507,3,0,0,0,0,0.00,0.00
113691794,,,0,,0,0,0,0,0.00,0.00
113692405,,"Klant stond stil, tegenpartij verlaat parking en rijdt verzekerde aan.",511,3,0,0,0,0,0.00,0.00
113692472,43579847,"Volgens onze verzekerde is het voertuig van de voorligger opeens stilgevallen.
",501,1,0,0,0,0,0.00,0.00
113692883,,"Bij het achteruitrijden, heeft verzekerde een hindernis geraakt en heeft schade aan zijn voertuig.
Er is geen tegenpartij in het dossier.",516,1,0,0,0,0,0.00,0.00
113694572,44018215,"Onze verzekerde reed achteruit terwijl de tegenpartij stil stond.",574,1,0,0,0,0,0.00,0.00
113694632,,"Er werd ingebroken in onze verzekerde zijn auto ",0,,0,0,0,0,0.00,0.00
113694890,43294901,,998,1,0,0,0,0,0.00,0.00
113694908,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.tp achterop vz",0,3,0,0,0,0,0.00,0.00
113695022,,"verzk heeft tijdens parkeren voorbumper geraakt",0,1,0,0,0,0,0.00,0.00
113695028,,,583,1,0,0,0,0,0.00,0.00
113695031,43292618,"geparkeerde tegenpartij aangereden door verzekerde.",536,1,0,0,0,0,0.00,0.00
113695718,,"Ik werd van achteren aangereden tijdens het afremmen (file)",339,,0,0,0,0,0.00,0.00
113696489,,,536,1,0,0,0,0,0.00,0.00
113697422,,"Klant rijdt rechtdoor op Julius de Geyterstraat.
Tegenpartij komt vanuit de Tennisstraat.

Tegenpartij reed aan een hoge snelheid, hierdoor heeft onze klant tp niet kunnen zien.
Tp heeft onze klant aan de rechter achterzijde geraakt.",544,1,0,0,0,0,0.00,0.00
113698475,43305485,"Voertuig B -onze verzekerde- was bezig een parkeerplaats/oprit op te rijden. Voertuig A -de tegenpartij- reed weg uit diezelfde parkeerplaats. Hierbij kwam men tot een aanraking. Onze verzekerde reed met een vrachtwagen en kwam van een gewone weg ingereden. Voertuig A raakte onze verzekerde op de achterzijde. Volgens onze verzekerde nam hij een korte bocht ipv een lange bocht, nam een verkeerde inschatting omtrent lengte vrachtwagen en diende hij te stoppen en voorrang te verlenen. Wij delen de mening van onze verzekerde en zijn van mening dat hij hierbij in recht is.",573,,0,0,0,0,0.00,0.00
113698484,43305554,"Voertuig X staat geparkeerd of staat stil.trs raakt geparkeerde wagen klant",0,3,0,0,0,0,0.00,0.00
113698514,43305608,"Voertuig B - onze verzekerde - en voertuig A - de tegenpartij - schuifden aan de verkeerslichten. Onze verzekerde dacht dat de voertuig rechts ging afslaan. Helaas deed voertuig A een manoeuvre om te parkeren en reed achterwaarts. Onze verzekerde stond stil met als gevolg een botsing. De tegenpartij beweerde dringend ergens naartoe te moeten en keerde later terug op plaats ongeval. Men kwam niet overeen om het aanrijdingsformulier in te vullen waardoor onze verzekerde de politie opbelde. Het aanrijdingsformulier werd in de bijzijn van de politie ingevuld.",573,3,0,0,0,0,0.00,0.00
113698622,43306043,"Voertuig B - onze verzekerede - stond correct geparkeerd. Voertuig A - de tegenpartij voerde een manoeuvre uit en ging parkeren. Hierbij kwam men tot een botsing. ",507,3,0,0,0,0,0.00,0.00
113699414,43314808,"Tp botst op achterzijde van verzekeringsnemer.

",528,3,0,0,0,0,0.00,0.00
113699852,,"Voertuig A - onze verzekerde - stond geparkeerd. Voertuig B - de tegenpartij ging ook parkeren en botste op de achterkant van onze verzekerde.",507,3,0,0,0,0,0.00,0.00
113700302,43320197,"Voertuig A - onze verzekerde- voegde in op de rijstrook op teken van een vrachtwagenbestuurder op diezelfde rijstrook. Onze verzekerde wenste te veranderen van rijstrook en maakte hiervoor met zijn richtingsaanwijzer duidelijk om aan het eerstvolgend verkeerslicht links af te slaan. Hierbij kwam men tot een botsing met het achterliggend voertuig.",521,1,0,0,0,0,0.00,0.00
113701313,43328795,"Tegenpartij heeft onze klant aangereden langs achter aan de verkeerslichten",528,3,0,0,0,0,0.00,0.00
113701514,43324114,"Tijdens het parkeren heeft de klant de linkeronderkant van het voertuig beschadigd.
Er is schade ontstaan hierdoor aan het voertuig.",525,1,0,0,0,0,0.00,0.00
113702234,43317881,,536,1,0,0,0,0,0.00,0.00
113702540,43438778,"Klant reed tegen achterzijde van tegenpartij. Bij beide voertuigen zijn er geen zichtbare schaden. (NIET AANGEGEVEN)",501,1,0,0,0,0,0.00,0.00
113702561,43318766,"Voorrang van rechts voor het voertuig X.Vz verleende geen voorrang à Tp",339,1,0,0,0,0,0.00,0.00
113702815,43323200,,998,,0,0,0,0,0.00,0.00
113702818,43322386,,397,1,0,0,0,0,0.00,0.00
113704868,43325555,,574,1,0,0,0,0,0.00,0.00
113705069,43328807,"Vezekerde raakte enkele planken van het terraspaltform van de tegenpartij die zich bevond op de rijbaan.",516,1,0,0,0,0,0.00,0.00
113705141,43428457,"Tp verandert van rijstrook en heeft voertuig van verzekerde geraakt.",533,3,0,0,0,0,0.00,0.00
113706211,,"Voertuig X staat geparkeerd of staat stil.Vze geparkeerd, tp tegen vtg vze¤¤Eenz versie klant",0,,0,0,0,0,0.00,0.00
113706928,43339762,"Verkeersongeval op autosnelweg.
TP heeft op achterzijde van verzekerde aangereden.
PV zal nog volgen.",521,1,0,0,0,0,0.00,0.00
113707403,,"EUROMEX - Tegenpartij reed onze verzekerde aan langs achter - NIET aansprakelijk",0,,0,0,0,0,0.00,0.00
113707606,,,0,,0,0,0,0,0.00,0.00
113708491,,"Glasbraak - Nog niet aangegeven ",0,,0,0,0,0,0.00,0.00
113708836,43337308,"Onze verzekerde stond geparkeerd. De tegenpartij botste op de voorzijde van onze verzekerde terwijl hij wou parkeren.",511,,0,0,0,0,0.00,0.00
113709668,43339766,,521,1,0,0,0,0,0.00,0.00
113710304,43341692,"AGvsAG vde werd achteraan aangereden",0,3,0,0,0,0,0.00,0.00
113712868,43355053,,562,3,0,0,0,0,0.00,0.00
113712929,43353545,"Waterschade bij eindklant door dakwerken",998,1,0,0,0,0,0.00,0.00
113713052,,,0,3,0,0,0,0,0.00,0.00
113713082,,"RDR in recht - TP reed tegen voertuig V bij het manoeuvreren",573,3,0,0,0,0,0.00,0.00
113713178,44909219,"Tijdens het werken, is er een dakpaneel gevallen op tafel van de eindklant.",0,,0,0,0,0,0.00,0.00
113714434,43358434,,574,1,0,0,0,0,0.00,0.00
113714446,43358488,"Lekke band ",0,,0,0,0,0,0.00,0.00
113714489,43358630,"Onze verzekerde reed in dezelfde richting en op een andere rijstrook. De tegenpartij reed weg uit zijn parkeerplaats en botste op de achterzijde van onze verzekerde. ",528,3,0,0,0,0,0.00,0.00
113714998,,,339,,0,0,0,0,0.00,0.00
113715004,,,533,3,0,0,0,0,0.00,0.00
113715344,44779083,"2 ramen gebarstenTW - eig nt bew",0,,0,0,0,0,0.00,0.00
113715347,43727139,"stormschade pannen weg en water binnenTH - eig niet uitb",0,,0,0,0,0,0.00,0.00
113737946,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.VZKD RIJDT OP ACHTERZIJDE TGP AAN IN DEZELFDE RICHTING",0,1,0,0,0,0,0.00,0.00
113738155,,,357,3,0,0,0,0,0.00,0.00
113738591,,"schade aan banden",0,1,0,0,0,0,0.00,0.00
113739152,43434566,"Bij het vervangen van de elektriciteitskasten, ontstaat er een kortsluiting.
Hierdoor loopt de tegenpartij schade op.",0,,0,0,0,0,0.00,0.00
113739608,,,0,,0,0,0,0,0.00,0.00
113740094,43437536,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.tgp rijdt verzk achteraan aan",0,3,0,0,0,0,0.00,0.00
113741623,,,0,,0,0,0,0,0.00,0.00
113742014,,,0,,0,0,0,0,0.00,0.00
113742125,,,0,,0,0,0,0,0.00,0.00
113742265,43444348,,536,1,0,0,0,0,0.00,0.00
113742401,43565081,,0,,0,0,0,0,0.00,0.00
113743238,,"VN stond stil en tgp kwam van rechts met de electrische stepen botst tegen vn",0,1,0,0,0,0,0.00,0.00
113744288,,,0,,0,0,0,0,0.00,0.00
113744929,43617392,"De klant ging naar rechts draaien, tijdens het draaien stopt het voorliggend voertuig, waardoor onze klant op zijn beurt ook stopt. Het voertuig stond stil.
Nadien komt er een motorfietsbestuurder en raakte vermoedelijk in paniek. Hij remde plots enkele meters voor dat hij bij de auto's kwam, waardoor hijzelf op de grond viel en de motorfiets naar het voertuig van onze klant vloog. Er is geen sprake van een aanrijding, alsook geen aanrijdingssporen op het voertuig of geen schade. De fiets kwam tegen de wiel van het voertuig van onze verzekerde.
De politie was ter plekke aanwezig en zij hebben aan onze verzekerde ook gezegd dat ze mochten vertrekken na hun verslag. Er is geen alcoholtest afegled bij onze klant. Wel is dit gedaan bij de bestuurder van de motorfiets.
De klant aanvaardt bijgevolg de aansprakelijkheid niet, gezien hij niets te maken heeft met de val van de bestuurder. ",583,1,0,0,0,0,0.00,0.00
113745191,43451921,"De tegenpartij stond geparkeerd. Onze verzekerde wou uit zijn parkeerplaats rijden en botste tegen de tegenpartij.",536,,0,0,0,0,0.00,0.00
113745199,43507507,"Er werd ingebroken in de huis van onze verzekerde. Onze verzekerde reed onderweg naar huis, de moment dat hij in zijn straat rijd kwam de tegenpartij (de inbreker) met een hoge snelheid aangereden. En botste tegen onze verzekerde.",998,,0,0,0,0,0.00,0.00
113745616,43452907,,521,1,0,0,0,0,0.00,0.00
113745904,,,998,3,0,0,0,0,0.00,0.00
113746844,,,0,,0,0,0,0,0.00,0.00
113747447,43459085,,534,1,0,0,0,0,0.00,0.00
113747809,43460182,"Klant wil tp voorbijsteken, ziet dat er een tegenligger aankomt en voegt weer in waardoor ze achterkant tp raakt (in Turkije + Turkse tp)",0,3,0,0,0,0,0.00,0.00
113747855,43460516,"Vz reed voertuig Tp achteraan aan",339,1,0,0,0,0,0.00,0.00
113747900,43460525,"Tijdens het inhalen ziet de verzekerde dat er een tegenliggend voertuig aankwam. Om hem niet te raken heeft de verzekerde doormiddel van een snelle beweging terug op haar eigen rijstrook willen rijden, maar raakte de voorliggende vrachtwagen langs achter.",339,,0,0,0,0,0.00,0.00
113747905,,"De klant had een levering gedaan bij de eindklant. Normaal gezien is de procedure dat de verzekerde de goederen tot aan de deur van de eindklanten zou bezorgen. Echter vroeg de eindklant de chauffeur om een gunst en wou dat hij de goederen naar binnen zou dragen. De chauffeur wou de eindklant helpen met tot gevolg dat de eindklant schade zou hebben opgelopen aan zijn deuren. De aannemer van de verzekerde meldt dat indien de eindklant vraagt om binnen te leveren dat dit op de verantwoordlijkheid van de eindklant zelf is.
In bijlage beozrg ik u het mailverkeer.",0,,0,0,0,0,0.00,0.00
113748665,43474801,"De roetfilter van de klant zou gestolen zijn. In bijlage vindt u het attest van gestolen voorwerpen terug met het bestek.",562,3,0,0,0,0,0.00,0.00
113749982,,"Door waterschade zijn de elektrische kabels beschadigd en dat heeft ervoor gezorgd dat er een kortsluiting was.
De politie was ook ter plekken aanwezig en ze hebben gezegd dat de bakkerij moet sluiten.",0,,0,0,0,0,0.00,0.00
113750122,43467019,,516,,0,0,0,0,0.00,0.00
113750522,,"Tijdens het parkeren reed de verzekerde achteruit en botste tegen tegenpartij.",339,,0,0,0,0,0.00,0.00
113750551,43468702,"Onze verzekerde was aan het rijden op de baan. De tegenpartij wou uit de parkeerplaats rijden, en botste tegen onze verzekerde.",573,3,0,0,0,0,0.00,0.00
113751115,,"ongeval in fout - TP heeft geen schade(in buitenland met buitenlandse TP)",0,1,0,0,0,0,0.00,0.00
113751766,,,0,,0,0,0,0,0.00,0.00
113752529,43488023,"Door hevige regen reed onze verzekerde met 70-80 km/u.
Motorfiets reed aan hoge snelheid en probeerde onze klant in te halen.
Er kwam een voertuig aangereden van de tegenrichting, hierdoor heeft de motorfiest moeten remmen en is hij uitgegleden en botste op de achterzijde van onze verzekerde.",528,3,0,0,0,0,0.00,0.00
113752730,43473872,"Onze verzekerd wou parkeren, en beschadigde de zijkant van zijn auto.",516,1,0,0,0,0,0.00,0.00
113752889,43478800,"Bij het achteruitrijden met een werktuig, heeft onze verzekerde muur van de tegenpartij beschadigd.",998,,0,0,0,0,0.00,0.00
113754152,,"PARS-ASSIST - klant zit in panne in Hongarije",0,,0,0,0,0,0.00,0.00
113754397,,,574,1,0,0,0,0,0.00,0.00
113754566,,,0,,0,0,0,0,0.00,0.00
113754941,43480919,"Klant stond geparkeerd, tegenpartij botste op achterzijde.",507,3,0,0,0,0,0.00,0.00
113756240,43485494,"Verzekerde stond aan de lichten en trekt zich terug en botste dan lichtjes tegen de voorkant van de tegenpartij.",574,1,0,0,0,0,0.00,0.00
113756401,43485964,"Tegenpartij stond geparkeerd, verzekerde ging rechtsaf en botste tegen tegenpartij.",536,1,0,0,0,0,0.00,0.00
113756408,,,0,,0,0,0,0,0.00,0.00
113756536,43486435,"tgp reed achteruit",339,3,0,0,0,0,0.00,0.00
113756824,43487140,,521,1,0,0,0,0,0.00,0.00
113757410,,,0,,0,0,0,0,0.00,0.00
113757697,45357545,,339,1,0,0,0,1,0.00,0.00
113758603,,"tegen een paal gereden",0,1,0,0,0,0,0.00,0.00
113758664,43492475,"Verzekerde reed op de baan. tegenpartij wou uit de parkeerplaats rijden, en botste tegen onze verzekerde.",541,3,0,0,0,0,0.00,0.00
113758736,44847015,"Tegenpartij stond geparkeerd, klant reed uit parkeerplaats. ",574,1,0,0,0,0,0.00,0.00
113758999,,,998,,0,0,0,0,0.00,0.00
113759027,,"kras op vtg aangetroffen",0,1,0,0,0,0,0.00,0.00
113759443,43494607,"Vermoedelijk lektw - ged huurd",382,,0,0,0,0,0.00,0.00
113759638,,"motorfiets botst op achterzijde auto in Hongarije",528,,0,0,0,0,0.00,0.00
113760500,,,0,,0,0,0,0,0.00,0.00
113760947,43663770,"Tegenpartij stond stil aan de lichten, onze verzekerde lette niet op het rode licht en botste op de achterzijde van tegenpartij.  ",501,1,0,0,0,0,0.00,0.00
113760974,,"Tegenpartij heeft band van onze verzekerde beschadigd. 

PV Nummer: AN.50.L2.001386/2023",0,,0,0,0,0,0.00,0.00
113761244,43501684,,998,3,0,0,0,0,0.00,0.00
113761273,43506632,"lek badkamer - schade aan muur in andere kamertw - eig bew",0,,0,0,0,0,0.00,0.00
113761288,,"Tegenpartij was op de rijstrook, klant reed achter tegenpartij en botste op de achterzijde. ",0,,0,0,0,0,0.00,0.00
113762285,,,0,,0,0,0,0,0.00,0.00
113762636,,,516,1,0,0,0,0,0.00,0.00
113762905,,,501,1,0,0,0,0,0.00,0.00
113763473,,,998,,0,0,0,0,0.00,0.00
113763670,,,357,3,0,0,0,0,0.00,0.00
113763842,44708355,"Klant stond stil, tegenpartij reed achteruit. ",573,3,0,0,0,0,0.00,0.00
113764186,,,0,,0,0,0,0,0.00,0.00
113764807,,,0,,0,0,0,0,0.00,0.00
113765306,,"Onze verzekerde ging rechtsaf, tegenpartij ging linksaf en zijn tot een botsing gekomen. ",544,1,0,0,0,0,0.00,0.00
113766961,,,0,,0,0,0,0,0.00,0.00
113767250,43561535,"Tijdens het schoonmaken is er een ventilator beschadigd.",0,,0,0,0,0,0.00,0.00
113767421,,"Klant heeft bij bezichtiging de wand gebroken.",998,1,0,0,0,0,0.00,0.00
113767652,,,0,,0,0,0,0,0.00,0.00
113768816,,,998,3,0,0,0,0,0.00,0.00
113769125,44067994,,0,1,0,0,0,0,0.00,0.00
113769154,,,0,,0,0,0,0,0.00,0.00
113769917,43562789,"Er was file, verzekerde stopte maar botste op de achterzijde van tegenpartij. ",536,1,0,0,0,0,0.00,0.00
113770871,,"ECLAIMSKlant stond geparkeerd en was haar kindje aan het vastmakenaan het kinderzitje in de auto.Tegenpartij komt met eenbepaaldesnelheid en botst tegen de deur van de klant. Getuige beweert dat de",514,,0,0,0,0,0.00,0.00
113770894,43527980,"eig niet uitbatergebrekkige siliconen doucheschade kelder vzde + buur",0,,0,0,0,0,0.00,0.00
113771023,,"Tp botst op achterzijde van onze verzekerde.",339,3,0,0,0,0,0.00,0.00
113771852,43529486,,536,1,0,0,0,0,0.00,0.00
113771939,43532384,,0,1,0,0,0,0,0.00,0.00
113771984,,"Verkeer in verschillende files of rijvakken. Y verandert van file.VZ wou invoegen kwam in aanraking met vtg TP",0,1,0,0,0,0,0.00,0.00
113772610,,,0,,0,0,0,0,0.00,0.00
113772812,,"Tp botst op achterzijde van onze verzekerde.",998,,0,0,0,0,0.00,0.00
113774208,,,0,,0,0,0,0,0.00,0.00
113774523,43545944,,339,1,0,0,0,0,0.00,0.00
113774763,43542774,"Klant reed rechtdoor, tegenpartij draaide linksaf en raakte onze klant.",585,3,0,0,0,0,0.00,0.00
113775639,43541424,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.Tegenpartij rijdt verzekerde achteraan aan.",339,3,0,0,1,0,0.00,0.00
113776143,,"De voorruit van het voertuig is gebarsten als gevolg van een steenslag",357,3,0,0,0,0,0.00,0.00
113777373,43545923,,536,1,0,0,0,0,0.00,0.00
113777588,43546613,"Verzekerde rijdt tegenpartij aan tijdens het parkeren",536,,100,0,0,0,0.00,0.00
113777619,,"Tegenpartij kon niet tijdig stoppen en botste op de achterzijde van onze verzekerde die wegens doorduwing botste tegen zijn voorligger. Hierdoor is er een kettingbotsing veroorzaakt.",998,,0,0,0,0,0.00,0.00
113778171,43548228,,998,,0,0,0,0,0.00,0.00
113778234,,"Voertuig X staat geparkeerd of staat stil.Klant stond geparkeerd, tp tegen klant",0,3,0,0,0,0,0.00,0.00
113778702,43554779,,525,,0,0,0,0,0.00,0.00
113778867,,"De verzekerde heeft het voertuig van de eindklant hersteld. Echter meldt de eindklant dat hij problemen ervaart met het voertuig en gaat er van uit dat dit de schuld van de verzekerde is, terwijl de verzekerde reeds had aangekaart dat het probleem voor de herstelling al van toepassing was. Op de tweede pagina van het factuur kunt u de details van de situatie lezen.",0,,0,0,0,0,0.00,0.00
113779079,43551059,,0,2,0,0,0,0,0.00,0.00
113779269,43556436,,0,,0,0,0,0,0.00,0.00
113779392,,,0,,0,0,0,0,0.00,0.00
113779403,,,0,,0,0,0,0,0.00,0.00
113779434,,,0,,0,0,0,0,0.00,0.00
113780721,,"Klant stond geparkeerd, toen hij bij het voertuig kwam, merkte hij verschillende schades op aan het voertuig.",0,,0,0,0,0,0.00,0.00
113780928,43556859,"Klant voerde manoeuvre uit en reed tegenpartij aan ",574,1,0,0,0,0,0.00,0.00
113781410,,,534,1,0,0,0,0,0.00,0.00
113781705,,,0,,0,0,0,0,0.00,0.00
113781722,44842263,,0,,0,0,0,0,0.00,0.00
113782277,43947483,"Door de storm, is het reclamebord losgekomen.",0,,0,0,0,0,0.00,0.00
113784081,,,998,,0,0,0,1,0.00,0.00
113784110,43568130,"TP stond stil, klant draaide naar rechts en raakte de tp.",521,1,0,0,0,0,0.00,0.00
113784147,43574427,,573,3,0,0,0,0,0.00,0.00
113785394,43604475,"schade aan binnenmuren door werken in buurpandappartementsgebouw, eig-nt bew",0,,0,0,0,0,0.00,0.00
113786091,43600224,"TW eigenaar bewoner",0,,0,0,0,0,0.00,0.00
113786535,,,0,,0,0,0,0,0.00,0.00
113787075,,"Voorrang van rechts voor het voertuig X.Vze kwam van rechts, tp verleende geen voorrang",524,3,0,0,0,0,0.00,0.00
113787989,43572926,,339,1,0,0,0,0,0.00,0.00
113788077,,,998,3,0,0,0,0,0.00,0.00
113789067,43579308,,574,1,0,0,0,0,0.00,0.00
113789988,43579083,,508,1,0,0,0,0,0.00,0.00
113791325,43584660,"huurder heeft schade aan meubels door lek in nt zichtbare leidingTH - EIG NT UITB - avv tov huurder",0,,0,0,0,0,0.00,0.00
113791400,,"Klant Robbie De Moor - JUN0046153 geeft aan dat tijdens de levering op 28/09/2023 door rit 002 er schade zou zijn berokkend aan de trap van de klant.",0,,0,0,0,0,0.00,0.00
113791527,43583511,,0,1,0,0,0,0,0.00,0.00
113791542,44091261,"Manoeuver - Enkel door verzekerde uitgevoerd.",574,1,0,0,0,0,0.00,0.00
113792370,,,514,1,0,0,0,0,0.00,0.00
113793089,43589354,,573,3,0,0,0,0,0.00,0.00
113793255,,,501,,0,0,0,0,0.00,0.00
113793348,43590471,"Manoeuver - Enkel door verzekerde uitgevoerd",574,1,0,0,0,0,0.00,0.00
113793612,43594007,"dader kwam winkel binen langs rooster kelder - politie brakdeur open op zelf binnen te kunnenschade aan deur",0,,0,0,0,0,0.00,0.00
113793957,43591745,"Kruisjes op aanrijdingsformulier niet correct, onze verzekerde heeftenkel vak 1 aangeduid.Klant stond stil",511,,0,0,0,0,0.00,0.00
113794227,43592484,"Tegenpartij wou van rijstrook veranderen en botste op de achterkant van onze klant zijn voertuig.",541,3,0,0,0,0,0.00,0.00
113794380,43596354,"Tp beweert waterschade te hebben opgelopen en stelt onze klant verantwoordelijk hiervoor.
Klant gaat niet akkoord hiermee.
Eerder is er ook al een dossier geopend hiervoor, waarin onze klant gelijk had gekregen.",364,3,0,0,0,0,0.00,0.00
113794524,,,0,,0,0,0,0,0.00,0.00
113795370,,"Voertuig van tp was in garage voor onderhoud. Onze vz heeftnadien de wagen buiten geparkeerd en 3de partij (ongekend) heeft deze wagen aangereden.",0,,0,0,0,0,0.00,0.00
113795736,,,0,,0,0,0,0,0.00,0.00
113796002,43600050,,0,1,0,0,0,0,0.00,0.00
113796423,,,998,,0,0,0,0,0.00,0.00
113796467,43602717,"glas koeltoog - tijdens poetsen",0,,0,0,0,0,0.00,0.00
113796770,43602711,"Door vandalisme ruit beschadigd.Bestek volgt.TH EIG UITB NT BEW",0,,0,0,0,0,0.00,0.00
113797227,,,536,1,0,0,0,0,0.00,0.00
113797230,43601544,"Verzekerde opent deur op tegenpartij",514,1,0,0,0,0,0.00,0.00
113797347,,"Voertuig Y rijdt op of over de middenlijn.VZ reed bij het inrijden van de straat TP aan",0,,0,0,0,0,0.00,0.00
113797472,,"Er is wel een schets. Opmerking aanwezig: stond aan te schuiventijdens file. Beide partij hebben getekend.",528,,0,0,0,0,0.00,0.00
113797533,,,357,3,0,0,0,0,0.00,0.00
113797563,45250003,,536,1,0,0,0,0,0.00,0.00
113797613,44906473,"Verzekerde ging rechts af, tegenpartij ging linksaf en nam een korte bocht waardoor de tegen partij een aanrijding heeft veroorzaakt. ",544,1,0,0,0,0,0.00,0.00
113797797,,"glasbraak (zie foto's)",0,1,0,0,0,0,0.00,0.00
113798600,43607969,"Verzekerde veranderde van rijstrook.",521,1,0,0,0,0,0.00,0.00
113799260,,"Eclaims/ Verzekerde stond stil, tegenpartij botste op de achterzijdevan de verzekerde.",998,,0,0,0,0,0.00,0.00
113800109,43611161,,536,1,0,0,0,0,0.00,0.00
113800314,,,998,,0,0,0,0,0.00,0.00
113800590,,,0,,0,0,0,0,0.00,0.00
113800929,,,536,1,0,0,0,0,0.00,0.00
113801154,43618728,"Klant raakte de betonnen blokken langs de weg.",521,1,0,0,0,0,0.00,0.00
113801283,,,998,,0,0,0,0,0.00,0.00
113801702,,,575,1,0,0,0,0,0.00,0.00
113801778,,,998,,0,0,0,0,0.00,0.00
113802495,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.vzde achteraan aangereden door tgp. ¤¤¤¤kop-staart aanrijding.",0,3,0,0,0,0,0.00,0.00
113803037,,,357,3,0,0,0,0,0.00,0.00
113803833,43623525,,578,3,0,0,0,0,0.00,0.00
113804178,43625567,"Accident tegen een staand container geschuurd na werk, in temse houtkaai repareren bij renault garage ten temse",0,1,0,0,0,0,0.00,0.00
113804256,43626353,"Door water insijpelen zijn de plafonds op verschillende plekken van het huis ingezakt. ",364,3,0,0,0,0,0.00,0.00
113804657,43627127,"De havenmedewerker heeft de container verkeerd geplaatst en heeft schade berokkend aan het voertuig van de klant.",998,,0,0,0,0,0.00,0.00
113804777,43628223,"Tijdens de file heeft de tegenpartij onze klant vanachter aangereden en is hij gevlucht. Echter heeft de klant de tegenpartij te pakken gekregen en hebben ze het aanrijdingsformulier ingevuld.
Klant wenst het voertuig te laten herstellen in: Nordic Automotive - Raapstraat 77-79, 9100 Sint-Niklaas ",528,3,0,0,0,0,0.00,0.00
113804937,43626573,"Foutief maneuver van Y, dat in oorzakelijk verband staat met het ongevaltegenstrijdige verklaringen - volgens pnr werd hij achteraanaangereden, volgens trs ging pnr achteruit parkeren.",0,1,0,0,0,0,0.00,0.00
113805030,43628208,"Tegenpartij reed achteruit en botste tegen verzekerde. ",573,3,0,0,0,0,0.00,0.00
113805408,,,998,,0,0,0,0,0.00,0.00
113805882,,"vze tijdens wegzagen van ijzeren balk schade veroorzaaktaan de gevel van tgp",0,,0,0,0,0,0.00,0.00
113806077,43631136,,0,,0,0,0,0,0.00,0.00
113806269,,,583,1,0,0,0,0,0.00,0.00
113806353,43658565,"lek in de leidingen waardoor kelder onder water staattw, eig bw",0,,0,0,0,0,0.00,0.00
113806508,43631708,"Buur wonende op adres Driekoningenstraat 51, 2600 Antwerpen voertrenovatiewerken uit, hierdoor is er schade ontstaan bij onzeverzekerde.",946,,0,0,0,0,0.00,0.00
113806557,,,0,3,0,0,0,0,0.00,0.00
113806833,,"Tegenpartij botste op achterzijde van onze klant.geen regeling in RDR mogelijk   -> tp De Lijn",0,3,0,0,0,0,0.00,0.00
113807169,43633574,,547,,0,0,0,0,0.00,0.00
113807552,,,0,,0,0,0,0,0.00,0.00
113807928,43656831,"Klant zou schimmelschade hebben. ",0,,0,0,0,0,0.00,0.00
113807990,,"De eindklant van vz beweert dat onze vz zijn parketvloer heeft beschadigd. Er zouden andere werken bezig zijn aan de woning van de klant dr anderen. Vz betwist zijn AS!",0,,0,0,0,0,0.00,0.00
113808725,44012361,"Bij gebruik van de machine, heeft deze vuur gevat.",0,,0,0,0,0,0.00,0.00
113808771,,"Foutief maneuver van X en Y, in oorzakelijk verband met het ongeval.beide vtg rijden achterwaarts parking uit.",0,2,0,0,0,0,0.00,0.00
113808921,,,357,3,0,0,0,0,0.00,0.00
113809512,43658615,,574,1,0,0,0,0,0.00,0.00
113809514,,"Verkeer in éénzelfde file. Y rijdt X achteraan aan.tp rijdt vze achteraan aan",0,3,0,0,0,0,0.00,0.00
113810493,43660968,"Voertuig X staat geparkeerd of staat stil.wagen klant stond geparkeerd - vtg tp ertegen + vluchtmisdrijf + ooggetuigen",0,3,0,0,0,0,0.00,0.00
113811047,43665441,,0,3,0,0,0,0,0.00,0.00
113811269,43663550,,0,,0,0,0,0,0.00,0.00
113811275,,,521,1,0,0,0,0,0.00,0.00
113811626,43665524,"Tijdens het plaatsen van een digitale meter werd er schade veroorzaakt bij de klant. De technieker heeft bij de installatie een 4 koppige installatiestroom door een gewone 200V stroomkring gestuurd, met als gevolg  dat er enkele toestellen stuk/verbrand zijn.",0,1,0,1,0,0,0.00,0.00
